date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,collision_date,weekday,number_of_collisions,total_number_injured,total_number_killed
2016-02-23,2016,02,23,38.0,26.6,1024.7,8.4,10.9,19.0,29.9,52.0,35.1,0.0,999.9,0,2016-02-23,2,623,140,0
2016-02-24,2016,02,24,40.7,38.0,1019.6,2.9,11.0,17.1,31.1,55.9,35.1,0.43,999.9,0,2016-02-24,3,660,148,0
2016-02-25,2016,02,25,52.6,44.7,992.1,8.5,6.9,12.0,32.1,61.0,36.0,1.11,999.9,0,2016-02-25,4,663,151,0
2016-02-26,2016,02,26,35.5,14.9,1007.5,10.0,8.3,13.0,28.9,39.9,30.9,0.02,999.9,0,2016-02-26,5,476,116,0
2016-02-27,2016,02,27,31.9,9.8,1018.3,10.0,5.2,11.1,19.0,41.0,26.1,0.0,999.9,0,2016-02-27,6,388,112,0
2016-02-28,2016,02,28,46.0,21.8,1013.4,10.0,6.4,8.9,20.0,60.1,26.1,0.0,999.9,0,2016-02-28,7,509,117,5
2016-02-29,2016,02,29,52.8,31.5,1005.0,9.7,7.1,12.0,20.0,61.0,37.9,0.0,999.9,0,2016-02-29,1,616,152,1
2016-03-01,2016,03,01,45.6,23.4,1017.0,10.0,6.5,9.9,21.0,61.0,39.0,0.05,999.9,0,2016-03-01,2,662,122,0
2016-03-02,2016,03,02,45.8,28.7,1005.2,9.1,8.9,14.0,29.9,55.0,35.1,0.14,999.9,0,2016-03-02,3,653,127,0
2016-03-03,2016,03,03,30.3,5.8,1021.7,10.0,5.8,11.1,20.0,36.0,26.1,0.0,999.9,0,2016-03-03,4,625,121,1
2016-03-04,2016,03,04,33.4,21.2,1019.5,6.5,6.2,11.1,19.0,39.0,26.1,0.07,999.9,0,2016-03-04,5,685,135,0
2016-03-05,2016,03,05,33.8,12.4,1020.7,10.0,5.1,8.9,17.1,41.0,28.0,0.04,999.9,0,2016-03-05,6,601,148,0
2016-03-06,2016,03,06,37.3,14.5,1024.1,10.0,2.7,7.0,999.9,44.1,28.0,0.0,999.9,0,2016-03-06,7,500,123,1
2016-03-07,2016,03,07,45.2,27.0,1022.2,9.0,6.1,13.0,26.0,60.1,32.0,0.0,999.9,0,2016-03-07,1,571,115,0
2016-03-08,2016,03,08,55.1,34.3,1019.3,9.2,3.3,9.9,15.9,66.9,36.0,0.0,999.9,0,2016-03-08,2,632,156,0
2016-03-09,2016,03,09,57.2,39.4,1019.0,6.6,1.8,5.1,999.9,77.0,44.1,0.0,999.9,0,2016-03-09,3,660,170,0
2016-03-10,2016,03,10,70.5,43.2,1014.8,9.9,4.4,8.0,15.0,78.1,64.0,0.0,999.9,0,2016-03-10,4,629,146,1
2016-03-11,2016,03,11,61.6,44.3,1017.0,9.7,5.3,8.9,17.1,79.0,55.0,0.06,999.9,0,2016-03-11,5,672,155,2
2016-03-12,2016,03,12,50.1,29.6,1024.8,10.0,4.4,8.0,999.9,68.0,39.9,0.0,999.9,0,2016-03-12,6,625,162,0
2016-03-13,2016,03,13,56.7,33.1,1016.7,10.0,3.7,8.0,19.0,62.1,39.9,0.0,999.9,0,2016-03-13,7,435,111,0
2016-03-14,2016,03,14,46.3,34.7,1018.6,7.7,9.6,20.0,31.1,62.1,39.9,0.02,999.9,0,2016-03-14,1,640,154,0
2016-03-15,2016,03,15,48.0,41.5,1009.9,8.3,7.7,17.1,31.1,57.0,39.9,0.27,999.9,0,2016-03-15,2,608,139,1
2016-03-16,2016,03,16,54.5,43.0,1009.7,9.6,2.6,7.0,999.9,64.9,44.1,0.0,999.9,0,2016-03-16,3,629,191,0
2016-03-17,2016,03,17,52.0,38.3,1010.0,9.8,4.4,8.9,22.0,64.9,45.0,0.02,999.9,0,2016-03-17,4,612,155,0
2016-03-18,2016,03,18,52.0,26.2,1009.2,10.0,7.1,17.1,35.0,63.0,45.0,0.0,999.9,0,2016-03-18,5,644,163,0
2016-03-19,2016,03,19,42.3,16.3,1017.6,10.0,4.1,8.0,15.0,57.0,36.0,0.0,999.9,0,2016-03-19,6,540,160,1
2016-03-20,2016,03,20,37.8,13.4,1019.3,10.0,8.8,14.0,21.0,46.0,32.0,0.0,999.9,0,2016-03-20,7,479,189,1
2016-03-21,2016,03,21,38.6,22.4,1009.7,6.7,6.4,14.0,27.0,50.0,32.0,0.13,999.9,0,2016-03-21,1,617,198,0
2016-03-22,2016,03,22,43.2,17.8,1018.6,10.0,6.6,15.9,28.9,55.0,35.1,0.06,999.9,0,2016-03-22,2,628,155,1
2016-03-23,2016,03,23,57.0,30.0,1014.3,10.0,5.9,9.9,22.0,71.1,48.0,0.0,999.9,0,2016-03-23,3,621,156,0
2016-03-24,2016,03,24,49.8,35.5,1017.2,9.8,8.0,14.0,22.9,71.1,44.1,0.0,999.9,0,2016-03-24,4,635,176,0
2016-03-25,2016,03,25,57.7,47.3,1008.0,7.2,3.2,7.0,14.0,72.0,44.1,0.0,999.9,0,2016-03-25,5,546,170,0
2016-03-26,2016,03,26,46.3,30.2,1023.1,10.0,5.8,11.1,17.1,72.0,37.9,0.04,999.9,0,2016-03-26,6,530,157,2
2016-03-27,2016,03,27,45.7,34.5,1027.8,10.0,4.2,8.0,999.9,55.0,37.9,0.0,999.9,0,2016-03-27,7,459,162,0
2016-03-28,2016,03,28,47.2,38.4,1010.5,6.7,6.7,12.0,29.9,62.1,42.1,0.14,999.9,0,2016-03-28,1,658,199,0
2016-03-29,2016,03,29,48.5,21.2,1010.8,10.0,11.5,22.0,35.9,62.1,42.1,0.24,999.9,0,2016-03-29,2,683,172,0
2016-03-30,2016,03,30,44.5,15.4,1025.3,10.0,4.9,13.0,22.0,55.9,37.0,0.0,999.9,0,2016-03-30,3,650,159,0
2016-03-31,2016,03,31,58.4,39.0,1016.1,10.0,6.1,11.1,22.0,72.0,46.9,0.0,999.9,0,2016-03-31,4,652,177,0
2016-04-01,2016,04,01,67.3,56.1,1003.5,9.7,4.8,9.9,18.1,79.0,48.9,0.01,999.9,0,2016-04-01,5,702,201,0
2016-04-02,2016,04,02,55.4,43.4,1000.4,9.4,3.3,8.0,14.0,69.1,48.9,0.01,999.9,0,2016-04-02,6,597,191,0
2016-04-03,2016,04,03,41.0,21.1,1004.7,10.0,10.4,21.0,39.0,51.1,34.0,0.25,999.9,0,2016-04-03,7,585,177,0
2016-04-04,2016,04,04,39.7,26.8,1013.3,7.3,4.8,11.1,20.0,50.0,34.0,0.01,999.9,0,2016-04-04,1,683,193,1
2016-04-05,2016,04,05,33.0,11.4,1023.7,10.0,7.9,13.0,24.1,42.1,26.1,0.46,999.9,0,2016-04-05,2,672,171,1
2016-04-06,2016,04,06,37.9,11.3,1026.2,10.0,4.9,14.0,24.1,48.0,26.1,0.0,999.9,0,2016-04-06,3,628,167,1
2016-04-07,2016,04,07,52.4,43.2,1006.9,9.3,5.8,11.1,22.9,57.9,30.0,0.0,999.9,0,2016-04-07,4,630,162,2
2016-04-08,2016,04,08,47.3,29.0,1001.2,10.0,6.7,11.1,25.1,57.9,42.1,0.09,999.9,0,2016-04-08,5,696,193,0
2016-04-09,2016,04,09,40.0,24.6,1007.8,9.1,4.9,8.9,15.9,50.0,36.0,0.01,999.9,0,2016-04-09,6,557,153,1
2016-04-10,2016,04,10,39.6,16.5,1022.4,10.0,4.4,8.0,17.1,50.0,30.9,0.11,999.9,0,2016-04-10,7,499,176,0
2016-04-11,2016,04,11,50.9,32.5,1022.2,9.3,5.6,9.9,18.1,64.9,30.9,0.0,999.9,0,2016-04-11,1,624,147,0
2016-04-12,2016,04,12,54.0,40.6,1016.3,9.1,5.3,8.9,22.0,64.9,43.0,0.04,999.9,0,2016-04-12,2,638,150,1
2016-04-13,2016,04,13,47.7,24.1,1027.6,10.0,4.1,12.0,18.1,59.0,39.9,0.17,999.9,0,2016-04-13,3,700,184,0
2016-04-14,2016,04,14,50.5,27.2,1026.9,10.0,4.9,9.9,17.1,62.1,43.0,0.0,999.9,0,2016-04-14,4,674,156,3
2016-04-15,2016,04,15,51.7,27.9,1029.5,10.0,3.5,9.9,15.0,64.9,42.1,0.0,999.9,0,2016-04-15,5,733,158,1
2016-04-16,2016,04,16,53.2,25.6,1030.0,10.0,4.5,9.9,17.1,68.0,42.1,0.0,999.9,0,2016-04-16,6,679,196,0
2016-04-17,2016,04,17,56.1,30.7,1029.3,10.0,2.3,8.0,999.9,75.0,43.0,0.0,999.9,0,2016-04-17,7,568,197,1
2016-04-18,2016,04,18,63.8,31.0,1022.7,10.0,2.8,8.9,999.9,82.0,44.1,0.0,999.9,0,2016-04-18,1,687,197,0
2016-04-19,2016,04,19,66.3,31.5,1016.0,10.0,6.4,12.0,24.1,82.0,51.1,0.0,999.9,0,2016-04-19,2,732,203,0
2016-04-20,2016,04,20,58.5,19.9,1022.6,10.0,5.8,11.1,15.9,73.0,48.9,0.0,999.9,0,2016-04-20,3,697,212,3
2016-04-21,2016,04,21,59.5,32.1,1020.1,10.0,4.8,13.0,18.1,73.0,48.9,0.0,999.9,0,2016-04-21,4,694,189,0
2016-04-22,2016,04,22,70.3,51.1,1012.6,9.7,3.6,7.0,999.9,79.0,48.9,0.0,999.9,0,2016-04-22,5,741,196,0
2016-04-23,2016,04,23,65.6,52.0,1009.7,8.2,5.6,12.0,19.0,79.0,60.1,0.15,999.9,0,2016-04-23,6,649,210,0
2016-04-24,2016,04,24,56.2,23.4,1016.4,10.0,6.2,9.9,22.0,71.1,46.9,0.01,999.9,0,2016-04-24,7,448,137,0
2016-04-25,2016,04,25,58.0,38.5,1015.5,10.0,3.6,7.0,999.9,69.1,46.9,0.0,999.9,0,2016-04-25,1,488,137,0
2016-04-26,2016,04,26,54.9,47.3,1007.7,6.8,5.2,8.9,15.9,69.1,48.9,0.17,999.9,0,2016-04-26,2,479,141,0
2016-04-27,2016,04,27,51.3,39.2,1012.4,9.8,4.3,8.9,15.9,62.1,46.0,0.07,999.9,0,2016-04-27,3,510,143,1
2016-04-28,2016,04,28,52.6,31.6,1015.6,9.9,4.8,9.9,15.0,62.1,46.0,0.0,999.9,0,2016-04-28,4,489,104,0
2016-04-29,2016,04,29,51.4,33.3,1018.5,10.0,4.3,8.9,15.0,59.0,46.9,0.0,999.9,0,2016-04-29,5,517,133,0
2016-04-30,2016,04,30,52.7,35.7,1022.1,9.9,4.9,8.0,999.9,64.9,45.0,0.05,999.9,0,2016-04-30,6,581,193,1
2016-05-01,2016,05,01,49.0,39.1,1022.7,7.9,4.0,9.9,15.9,64.9,46.0,0.0,999.9,0,2016-05-01,7,484,170,2
2016-05-02,2016,05,02,50.1,45.5,1016.0,5.0,2.2,8.0,999.9,59.0,44.6,0.16,999.9,0,2016-05-02,1,589,130,1
2016-05-03,2016,05,03,53.3,50.1,1011.3,5.2,5.1,8.9,15.0,60.1,45.0,0.59,999.9,0,2016-05-03,2,711,168,0
2016-05-04,2016,05,04,50.4,45.7,1008.9,7.7,6.3,12.0,21.0,55.9,48.0,0.07,999.9,0,2016-05-04,3,653,169,1
2016-05-05,2016,05,05,50.9,42.0,1005.6,9.5,7.5,11.1,18.1,57.0,46.0,0.01,999.9,0,2016-05-05,4,626,154,0
2016-05-06,2016,05,06,50.7,45.1,1005.9,7.8,7.8,15.0,24.1,57.0,46.0,0.24,999.9,1,2016-05-06,5,728,174,2
2016-05-07,2016,05,07,52.2,46.6,1008.9,7.5,4.8,8.0,15.0,60.1,48.0,0.3,999.9,0,2016-05-07,6,571,172,0
2016-05-08,2016,05,08,55.6,42.3,1006.2,8.1,3.7,14.0,27.0,66.0,48.9,0.11,999.9,0,2016-05-08,7,591,200,1
2016-05-09,2016,05,09,61.8,33.5,1014.3,10.0,3.5,8.9,20.0,72.0,48.9,0.05,999.9,0,2016-05-09,1,646,183,2
2016-05-10,2016,05,10,57.6,28.8,1022.1,10.0,4.5,11.1,20.0,72.0,50.0,0.0,999.9,0,2016-05-10,2,608,151,2
2016-05-11,2016,05,11,62.4,38.7,1021.1,10.0,2.8,7.0,999.9,75.9,50.0,0.0,999.9,0,2016-05-11,3,699,193,0
2016-05-12,2016,05,12,66.5,41.0,1019.4,10.0,2.5,8.0,999.9,80.1,50.0,0.0,999.9,0,2016-05-12,4,744,197,0
2016-05-13,2016,05,13,61.0,54.4,9999.9,10.0,999.9,999.9,999.9,64.9,57.9,0.0,999.9,0,2016-05-13,5,766,182,0
2016-05-14,2016,05,14,63.5,54.2,9999.9,999.9,999.9,999.9,999.9,71.6,56.3,0.25,999.9,0,2016-05-14,6,589,184,2
2016-05-15,2016,05,15,54.6,36.7,9999.9,999.9,999.9,999.9,999.9,60.8,50.0,0.0,999.9,0,2016-05-15,7,510,152,0
2016-05-16,2016,05,16,52.5,27.1,9999.9,999.9,999.9,999.9,999.9,66.2,42.8,0.0,999.9,0,2016-05-16,1,742,209,1
2016-05-17,2016,05,17,59.1,37.6,9999.9,9.9,3.5,5.1,999.9,64.4,55.4,0.0,999.9,0,2016-05-17,2,624,167,1
2016-05-18,2016,05,18,57.8,40.5,9999.9,999.9,999.9,999.9,999.9,68.0,51.8,0.0,999.9,0,2016-05-18,3,676,147,0
2016-05-19,2016,05,19,60.3,41.2,1018.7,10.0,1.2,7.0,999.9,73.0,54.0,0.0,999.9,0,2016-05-19,4,694,191,0
2016-05-20,2016,05,20,63.4,39.4,1022.4,10.0,3.1,8.0,999.9,75.9,53.1,0.0,999.9,0,2016-05-20,5,782,229,1
2016-05-21,2016,05,21,61.7,41.2,1019.7,9.8,3.1,8.0,999.9,75.9,53.1,0.0,999.9,0,2016-05-21,6,568,210,0
2016-05-22,2016,05,22,59.7,48.0,1010.4,9.7,3.7,8.9,999.9,70.0,52.0,0.13,999.9,0,2016-05-22,7,571,181,1
2016-05-23,2016,05,23,64.4,50.6,1012.2,9.2,1.9,6.0,999.9,78.1,52.0,0.09,999.9,0,2016-05-23,1,652,173,0
2016-05-24,2016,05,24,63.9,52.2,1012.7,7.9,2.3,6.0,999.9,78.1,55.9,0.17,999.9,0,2016-05-24,2,695,178,1
2016-05-25,2016,05,25,73.2,47.5,1016.7,9.0,3.0,6.0,999.9,88.0,57.9,0.03,999.9,0,2016-05-25,3,733,174,0
2016-05-26,2016,05,26,79.3,48.3,1018.0,8.3,3.3,6.0,999.9,90.0,61.0,0.0,999.9,0,2016-05-26,4,742,158,1
2016-05-27,2016,05,27,78.1,58.6,1017.3,7.5,3.1,8.0,15.9,90.0,69.1,0.0,999.9,0,2016-05-27,5,767,213,0
2016-05-28,2016,05,28,79.6,62.6,1018.7,7.7,4.4,7.0,15.0,90.0,71.1,0.0,999.9,0,2016-05-28,6,627,223,1
2016-05-29,2016,05,29,77.9,59.2,1019.6,9.0,4.2,8.0,19.0,91.9,71.1,0.0,999.9,0,2016-05-29,7,566,205,1
2016-05-30,2016,05,30,73.0,66.6,1015.6,7.2,2.6,6.0,999.9,87.1,68.0,1.65,999.9,1,2016-05-30,1,471,141,0
2016-05-31,2016,05,31,76.0,64.1,1013.8,8.6,3.6,6.0,999.9,84.9,68.0,0.0,999.9,0,2016-05-31,2,760,194,1
2016-06-01,2016,06,01,75.3,54.4,1017.5,8.3,4.6,8.9,999.9,84.9,69.1,0.0,999.9,0,2016-06-01,3,772,196,0
2016-06-02,2016,06,02,68.4,55.9,1020.2,7.8,4.4,7.0,999.9,82.9,62.1,0.0,999.9,0,2016-06-02,4,683,180,0
2016-06-03,2016,06,03,65.4,59.5,1018.1,5.9,1.5,7.0,999.9,78.1,62.1,0.01,999.9,0,2016-06-03,5,710,171,0
2016-06-04,2016,06,04,72.4,63.1,1015.5,6.4,2.1,7.0,999.9,82.9,63.0,0.03,999.9,0,2016-06-04,6,635,204,0
2016-06-05,2016,06,05,67.5,63.9,1009.7,5.4,3.5,13.0,33.0,70.0,64.4,0.4,999.9,1,2016-06-05,7,466,143,1
2016-06-06,2016,06,06,72.6,60.1,1004.3,7.5,4.5,8.9,15.0,82.9,64.9,0.91,999.9,0,2016-06-06,1,758,220,1
2016-06-07,2016,06,07,76.4,56.0,1000.6,8.7,4.4,8.9,15.9,84.9,64.9,0.0,999.9,0,2016-06-07,2,709,207,2
2016-06-08,2016,06,08,61.8,47.6,1002.8,8.7,6.2,11.1,22.9,84.9,52.0,0.0,999.9,0,2016-06-08,3,763,220,0
2016-06-09,2016,06,09,61.7,38.9,1009.3,9.7,8.0,14.0,26.0,71.1,52.0,0.45,999.9,0,2016-06-09,4,686,140,0
2016-06-10,2016,06,10,66.2,36.4,1014.5,10.0,5.7,9.9,20.0,77.0,54.0,0.0,999.9,0,2016-06-10,5,818,244,2
2016-06-11,2016,06,11,72.1,50.9,1013.2,9.6,2.5,8.9,18.1,88.0,57.0,0.0,999.9,0,2016-06-11,6,584,175,3
2016-06-12,2016,06,12,79.4,55.5,1004.5,9.7,5.6,9.9,21.0,88.0,59.0,0.0,999.9,0,2016-06-12,7,587,205,1
2016-06-13,2016,06,13,64.9,45.7,1009.7,10.0,7.1,9.9,26.0,82.9,57.0,0.0,999.9,0,2016-06-13,1,646,169,3
2016-06-14,2016,06,14,68.0,45.0,1012.2,10.0,4.1,7.0,999.9,79.0,57.0,0.0,999.9,0,2016-06-14,2,717,166,0
2016-06-15,2016,06,15,73.2,46.9,1013.6,10.0,2.2,5.1,999.9,84.9,57.9,0.0,999.9,0,2016-06-15,3,739,171,0
2016-06-16,2016,06,16,70.6,60.8,1008.8,7.2,1.5,5.1,999.9,84.9,62.1,0.2,999.9,0,2016-06-16,4,689,157,2
2016-06-17,2016,06,17,70.2,55.1,1012.0,9.1,3.5,11.1,999.9,75.9,64.0,0.02,999.9,0,2016-06-17,5,748,215,1
2016-06-18,2016,06,18,71.3,49.5,1021.9,9.8,2.8,5.1,999.9,87.1,61.0,0.0,999.9,0,2016-06-18,6,700,211,2
2016-06-19,2016,06,19,74.2,54.4,1025.2,9.4,2.0,7.0,17.1,88.0,61.0,0.0,999.9,0,2016-06-19,7,559,220,5
2016-06-20,2016,06,20,72.8,60.5,1020.9,8.9,2.9,8.0,999.9,88.0,64.0,0.0,999.9,0,2016-06-20,1,745,196,1
2016-06-21,2016,06,21,79.2,57.7,1009.5,9.4,4.3,8.9,17.1,87.1,64.0,0.0,999.9,0,2016-06-21,2,681,175,0
2016-06-22,2016,06,22,77.2,48.6,1009.4,9.8,4.1,11.1,22.0,87.1,68.0,0.0,999.9,0,2016-06-22,3,751,180,0
2016-06-23,2016,06,23,75.2,54.7,1011.3,9.0,1.5,5.1,999.9,86.0,68.0,0.0,999.9,0,2016-06-23,4,643,144,0
2016-06-24,2016,06,24,74.6,57.1,1015.2,8.8,4.8,12.0,17.1,84.0,69.1,0.0,999.9,0,2016-06-24,5,811,228,1
2016-06-25,2016,06,25,73.1,56.1,1021.1,9.2,3.7,7.0,999.9,86.0,64.0,0.0,999.9,0,2016-06-25,6,688,200,1
2016-06-26,2016,06,26,74.7,55.5,1022.6,9.0,1.4,6.0,999.9,86.0,64.0,0.0,999.9,0,2016-06-26,7,582,238,0
2016-06-27,2016,06,27,74.3,57.0,1018.4,9.2,4.5,9.9,15.9,87.1,66.9,0.0,999.9,0,2016-06-27,1,718,182,0
2016-06-28,2016,06,28,71.1,67.5,1014.1,5.7,2.9,6.0,999.9,82.9,66.9,0.54,999.9,0,2016-06-28,2,675,177,1
2016-06-29,2016,06,29,73.9,63.4,1011.5,7.5,1.9,7.0,999.9,82.9,66.9,0.04,999.9,0,2016-06-29,3,687,164,1
2016-06-30,2016,06,30,75.7,56.2,1015.1,10.0,2.2,5.1,999.9,84.9,66.9,0.01,999.9,0,2016-06-30,4,761,175,1
2016-07-01,2016,07,01,74.5,64.1,1015.3,8.1,3.2,8.0,999.9,84.9,66.9,0.0,999.9,1,2016-07-01,5,752,207,3
2016-07-02,2016,07,02,70.3,56.4,1014.2,8.7,4.6,9.9,19.0,79.0,63.0,0.83,999.9,0,2016-07-02,6,570,155,2
2016-07-03,2016,07,03,72.1,52.2,1018.5,10.0,2.3,6.0,999.9,77.0,63.0,0.0,999.9,0,2016-07-03,7,448,190,2
2016-07-04,2016,07,04,74.1,58.2,1017.5,9.3,3.4,8.9,15.0,82.9,64.0,0.0,999.9,0,2016-07-04,1,488,193,0
2016-07-05,2016,07,05,75.4,67.9,1008.5,6.7,2.3,6.0,14.0,86.0,66.0,1.15,999.9,1,2016-07-05,2,663,213,0
2016-07-06,2016,07,06,83.3,66.1,1010.4,9.2,2.3,6.0,999.9,91.0,69.1,0.66,999.9,0,2016-07-06,3,680,160,0
2016-07-07,2016,07,07,82.7,70.6,1008.3,7.5,1.7,6.0,999.9,91.0,75.0,0.0,999.9,0,2016-07-07,4,603,150,3
2016-07-08,2016,07,08,79.2,70.1,1008.2,7.2,3.6,8.9,15.0,84.9,71.6,0.04,999.9,0,2016-07-08,5,612,151,1
2016-07-09,2016,07,09,69.1,62.9,1010.7,7.9,4.1,8.0,14.0,86.0,64.9,0.08,999.9,0,2016-07-09,6,498,170,0
2016-07-10,2016,07,10,71.5,63.8,1010.7,6.9,3.6,8.9,15.9,80.1,64.9,0.53,999.9,0,2016-07-10,7,508,183,1
2016-07-11,2016,07,11,72.8,58.1,1017.2,10.0,3.3,7.0,999.9,81.0,64.9,0.0,999.9,0,2016-07-11,1,618,200,1
2016-07-12,2016,07,12,74.1,62.1,1019.2,9.7,2.9,8.0,999.9,82.0,64.9,0.0,999.9,0,2016-07-12,2,662,150,1
2016-07-13,2016,07,13,76.2,65.9,1017.8,9.4,4.1,7.0,14.0,84.9,68.0,0.0,999.9,0,2016-07-13,3,607,165,0
2016-07-14,2016,07,14,78.7,72.1,1012.9,7.4,3.0,6.0,31.1,88.0,71.1,0.0,999.9,1,2016-07-14,4,741,188,0
2016-07-15,2016,07,15,83.0,69.8,1010.6,8.3,3.1,8.0,18.1,88.0,73.0,0.62,999.9,0,2016-07-15,5,798,236,0
2016-07-16,2016,07,16,81.6,65.1,1015.1,9.0,3.8,6.0,15.9,90.0,75.0,0.0,999.9,0,2016-07-16,6,623,191,1
2016-07-17,2016,07,17,81.0,65.8,1018.2,8.8,2.9,8.0,999.9,90.0,75.0,0.0,999.9,0,2016-07-17,7,574,200,2
2016-07-18,2016,07,18,81.9,65.6,1018.2,8.1,4.4,9.9,18.1,91.9,71.6,0.0,999.9,0,2016-07-18,1,725,197,0
2016-07-19,2016,07,19,77.7,59.0,1017.9,9.3,4.5,8.9,17.1,93.0,72.0,0.35,999.9,0,2016-07-19,2,699,179,0
2016-07-20,2016,07,20,76.5,52.6,1021.9,9.7,3.1,7.0,999.9,84.9,68.0,0.0,999.9,0,2016-07-20,3,698,168,0
2016-07-21,2016,07,21,78.3,61.0,1020.3,8.8,3.6,8.0,999.9,90.0,68.0,0.0,999.9,0,2016-07-21,4,731,220,1
2016-07-22,2016,07,22,82.8,67.2,1013.7,7.6,5.8,8.9,15.9,93.9,71.1,0.0,999.9,0,2016-07-22,5,769,180,0
2016-07-23,2016,07,23,87.2,62.9,1009.9,8.7,5.0,8.0,15.9,96.1,73.9,0.0,999.9,0,2016-07-23,6,650,212,1
2016-07-24,2016,07,24,84.0,60.0,1013.7,9.3,3.0,6.0,999.9,96.1,75.0,0.0,999.9,0,2016-07-24,7,566,177,0
2016-07-25,2016,07,25,82.3,69.2,1013.2,7.3,3.3,14.0,27.0,93.9,75.0,0.0,999.9,1,2016-07-25,1,698,161,0
2016-07-26,2016,07,26,78.9,68.1,1011.8,7.8,3.7,8.0,15.0,93.0,72.0,1.0,999.9,0,2016-07-26,2,688,164,0
2016-07-27,2016,07,27,82.6,61.4,1013.3,9.3,2.3,5.1,999.9,91.0,72.0,0.0,999.9,0,2016-07-27,3,690,209,1
2016-07-28,2016,07,28,83.2,66.8,1012.2,8.1,2.4,6.0,999.9,95.0,73.9,0.0,999.9,0,2016-07-28,4,709,197,0
2016-07-29,2016,07,29,76.1,68.5,1011.0,5.1,4.0,9.9,15.0,95.0,69.1,0.94,999.9,1,2016-07-29,5,774,199,0
2016-07-30,2016,07,30,77.0,69.4,1014.5,6.0,3.0,7.0,999.9,84.9,69.1,0.15,999.9,0,2016-07-30,6,599,198,0
2016-07-31,2016,07,31,74.9,71.3,1015.8,5.4,3.3,8.9,999.9,84.0,73.0,0.26,999.9,0,2016-07-31,7,529,160,1
